financebench_id,mode,question_type,provider,model,temperature,template_alias,question,gold_answer,generated_answer,refusal_detected,refusal_confidence,llm_graded_score,llm_graded_facts_present,llm_graded_facts_missing,nem_match,nem_gold_num,nem_gen_num,nem_relative_error,nem_error_category,llm_binary_match,llm_binary_gold_num,llm_binary_gen_num,llm_binary_relative_error,llm_binary_error_category,token_f1,token_precision,token_recall,token_gold_count,token_gen_count,token_common_count
financebench_id_00685,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,Are Best Buy's gross margins historically consistent (not fluctuating more than roughly 2% each year...,"Yes, the margins have been consistent, there has b...",Best Buy's gross margins are not historically cons...,False,1.0,0.0,3.0,7.0,,,,,,,,,,,,,,,,
financebench_id_01077,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,"What are major acquisitions that Best Buy has done in FY2023, FY2022 and FY2021?","Best Buy closed two acquisitions, both these compa...","Major acquisitions by Best Buy include:
- FY2022: ...",False,1.0,3.0,5.0,3.0,,,,,,,,,,,,,,,,
financebench_id_01275,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,"Among operations, investing, and financing activities, which brought in the most (or lost the least)...",Best Buy generated the most cash flow from operati...,Operating activities brought in the most cash flow...,False,1.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,
financebench_id_00517,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,Are there any product categories / service categories that represent more than 20% of Boeing's reven...,Yes. Boeing has product and service categories tha...,"Yes, the Commercial Airplanes (BCA), Defense, Spac...",False,1.0,3.0,5.0,1.0,,,,,,,,,,,,,,,,
financebench_id_01091,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,Has Boeing reported any materially important ongoing legal battles from FY2022?,Yes. Multiple lawsuits have been filed against Boe...,"Yes, Boeing has reported several materially import...",False,1.0,3.0,5.0,3.0,,,,,,,,,,,,,,,,
financebench_id_00678,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,Does Boeing have an improving gross margin profile as of FY2022? If gross margin is not a useful met...,Yes. Boeing has an improving gross margin profile ...,"No, Boeing does not have an improving gross margin...",False,1.0,0.0,2.0,3.0,,,,,,,,,,,,,,,,
financebench_id_01290,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,Who are the primary customers of Boeing as of FY2022?,Boeing's primary customers as of FY2022 are a limi...,Boeing's primary customers as of FY2022 include U....,False,1.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,
financebench_id_01346,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,How much has the effective tax rate of Corning changed between FY2021 and FY2022?,The effective tax rate of Corning has changed from...,The effective tax rate increased by 2.7 percentage...,False,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,
financebench_id_00005,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,Does Corning have positive working capital based on FY2022 data? If working capital is not a useful ...,Yes. Corning had a positive working capital amount...,"Yes, Corning has positive working capital of $2,27...",False,1.0,1.0,3.0,5.0,,,,,,,,,,,,,,,,
financebench_id_00790,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,Is CVS Health a capital-intensive business based on FY2022 data?,"Yes, CVS Health requires an extensive asset base t...","Yes, CVS Health is a capital-intensive business ba...",False,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
financebench_id_01107,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,"Has CVS Health reported any materially important ongoing legal battles from 2022, 2021 and 2020?","Yes, CVS Health has been involved in multiple ongo...","Yes, CVS Health has reported several materially im...",False,1.0,2.0,6.0,6.0,,,,,,,,,,,,,,,,
financebench_id_01244,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,Has CVS Health paid dividends to common shareholders in Q2 of FY2022?,"Yes, CVS paid a $ 0.55 dividend per share every qu...","Yes, CVS Health paid dividends to common sharehold...",False,1.0,3.0,5.0,3.0,,,,,,,,,,,,,,,,
financebench_id_00956,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,Are JnJ's FY2022 financials that of a high growth company?,"No, JnJ's FY2022 financials are not of a high grow...","No, J&J's FY2022 financials do not reflect those o...",False,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,
financebench_id_00669,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,What drove gross margin change as of FY2022 for JnJ? If gross margin is not a useful metric for a co...,"For FY22, JnJ had changes in gross margin due to: ...",The decrease in gross margin for J&J in FY2022 was...,False,1.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,
financebench_id_00711,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,Roughly how many times has JnJ sold its inventory in FY2022? Calculate inventory turnover ratio for ...,JnJ sold its inventory 2.7 times in FY2022.,Approximately 2.72 times.,False,1.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,
financebench_id_00206,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,Are JPM's gross margins historically consistent (not fluctuating more than roughly 2% each year)? If...,"Since JPM is a financial institution, gross margin...",Gross margins are not a relevant metric for JPMorg...,False,1.0,4.0,3.0,0.0,,,,,,,,,,,,,,,,
financebench_id_01254,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,Has MGM Resorts paid dividends to common shareholders in FY2022?,Yes. MGM maintained 0.01$ per share annual dividen...,"Yes, MGM Resorts paid dividends to common sharehol...",False,1.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,
financebench_id_00552,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,Has Microsoft increased its debt on balance sheet between FY2023 and the FY2022 period?,No. Microsoft decreased its debt by $2.5bn in FY 2...,"No, Microsoft decreased its debt on the balance sh...",False,1.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,
financebench_id_01163,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,"Among operations, investing, and financing activities, which brought in the most (or lost the least)...","Among the three, cash flow from operations was the...",Cash flow from operations brought in the most cash...,False,1.0,4.0,5.0,0.0,,,,,,,,,,,,,,,,
financebench_id_00080,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,Does Paypal have positive working capital based on FY2022 data? If working capital is not a useful o...,Yes. Paypal has a positive working capital of $ 1....,"Yes, PayPal has positive working capital of $12,41...",False,1.0,1.0,5.0,2.0,,,,,,,,,,,,,,,,
financebench_id_01009,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,What are the geographies that Pepsico primarily operates in as of FY2022?,"As of FY2022, Pepsico primarily operates in the fo...","PepsiCo primarily operates in North America, Latin...",False,1.0,3.0,10.0,3.0,,,,,,,,,,,,,,,,
financebench_id_00735,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,Has Pepsico reported any materially important ongoing legal battles from FY2022 and FY2021?,"No, Pepsico is not involved in material legal batt...","No, PepsiCo has not reported any materially import...",False,1.0,4.0,5.0,0.0,,,,,,,,,,,,,,,,
financebench_id_01328,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,What is the quantity of restructuring costs directly outlined in Pepsico's income statements for FY2...,Pepsico's restructuring costs in FY2022 amounted t...,411 million,False,1.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,
financebench_id_00746,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,Which debt securities are registered to trade on a national securities exchange under Ulta Beauty's ...,There are none,No debt securities are registered to trade on a na...,False,1.0,4.0,6.0,0.0,,,,,,,,,,,,,,,,
financebench_id_00521,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,What are major acquisitions that Ulta Beauty has done in FY2023 and FY2022?,Ulta Beauty did not make any acquisitions in FY202...,Ulta Beauty did not make any major acquisitions in...,False,1.0,4.0,3.0,0.0,,,,,,,,,,,,,,,,
financebench_id_00216,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,Does Verizon have a reasonably healthy liquidity profile based on its quick ratio for FY 2022? If th...,No. The quick ratio was approximately 0.54 for Ver...,"Verizon's quick ratio for FY 2022 is 0.706, indica...",False,1.0,1.0,5.0,3.0,,,,,,,,,,,,,,,,
financebench_id_00215,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,Is Verizon a capital intensive business based on FY 2022 data?,Yes. Verizon's capital intensity ratio was approxi...,"Yes, Verizon is a capital-intensive business based...",False,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,
financebench_id_00566,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_baseline_k20,Has Verizon increased its debt on balance sheet between 2022 and the 2021 fiscal period?,No. Verizon's debt decreased by $229 million.,"No, Verizon has decreased its debt on the balance ...",False,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,
financebench_id_00499,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Is 3M a capital-intensive business based on FY2022 data?,"No, the company is managing its CAPEX and Fixed As...","Yes, 3M is a capital-intensive business based on F...",False,1.0,0.0,2.0,5.0,,,,,,,,,,,,,,,,
financebench_id_01226,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,What drove operating margin change as of FY2022 for 3M? If operating margin is not a useful metric f...,Operating Margin for 3M in FY2022 has decreased by...,The decline in 3M's operating margin in FY2022 was...,False,1.0,1.0,4.0,6.0,,,,,,,,,,,,,,,,
financebench_id_00807,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Does 3M have a reasonably healthy liquidity profile based on its quick ratio for Q2 of FY2023? If th...,No. The quick ratio for 3M was 0.96 by Jun'23 clos...,"No, 3M does not have a reasonably healthy liquidit...",False,1.0,2.0,4.0,4.0,,,,,,,,,,,,,,,,
financebench_id_00941,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Which debt securities are registered to trade on a national securities exchange under 3M's name as o...,Following debt securities registered under 3M's na...,"1.500% Notes due 2026 (MMM26), 1.750% Notes due 20...",False,1.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,
financebench_id_00438,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Does Adobe have an improving operating margin profile as of FY2022? If operating margin is not a use...,No the operating margins of Adobe have recently de...,"No, Adobe does not have an improving operating mar...",False,1.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,
financebench_id_01319,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,What is the quantity of restructuring costs directly outlined in AES Corporation's income statements...,0,0,False,1.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,
financebench_id_00540,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Roughly how many times has AES Corporation sold its inventory in FY2022? Calculate inventory turnove...,AES has converted inventory 9.5 times in FY 2022.,The inventory turnover ratio for AES Corporation i...,False,1.0,0.0,6.0,2.0,,,,,,,,,,,,,,,,
financebench_id_00799,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Has AMCOR's quick ratio improved or declined between FY2023 and FY2022? If the quick ratio is not so...,The quick ratio has slightly improved from 0.67 ti...,AMCOR's quick ratio has improved from FY2022 (0.66...,False,1.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,
financebench_id_01079,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,"What are major acquisitions that AMCOR has done in FY2023, FY2022 and FY2021?","Amcor completed these acquisitions during FY2023:
...",Major acquisitions by Amcor: FY2023 - Shanghai med...,False,1.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,
financebench_id_01148,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,What industry does AMCOR primarily operate in?,Amcor is a global leader in packaging production f...,Amcor primarily operates in the packaging industry...,False,1.0,4.0,2.0,0.0,,,,,,,,,,,,,,,,
financebench_id_00684,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Does AMCOR have an improving gross margin profile as of FY2023? If gross margin is not a useful metr...,No. For AMCOR there has been a slight decline in g...,"No, Amcor does not have an improving gross margin ...",False,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,
financebench_id_00222,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Does AMD have a reasonably healthy liquidity profile based on its quick ratio for FY22? If the quick...,"Yes. The quick ratio is 1.57, calculated as (cash ...","Yes, AMD has a reasonably healthy liquidity profil...",False,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,
financebench_id_00995,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,What are the major products and services that AMD sells as of FY22?,AMD sells server microprocessors (CPUs) and graphi...,AMD's major products and services as of FY22 inclu...,False,1.0,2.0,6.0,11.0,,,,,,,,,,,,,,,,
financebench_id_01198,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,What drove revenue change as of the FY22 for AMD?,"In 2022, AMD reported Higher sales of their EPYC s...",AMD's revenue change in FY22 was driven by a 64% i...,False,1.0,3.0,7.0,2.0,,,,,,,,,,,,,,,,
financebench_id_00917,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,What drove operating margin change as of the FY22 for AMD? If operating margin is not a useful metri...,The decrease in AMD's operating income was primari...,The change in AMD's operating margin in FY22 was p...,False,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,
financebench_id_01279,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,"Among operations, investing, and financing activities, which brought in the most (or lost the least)...","In 2022, AMD brought in the most cashflow from Ope...",Operating activities brought in the most cash flow...,False,1.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,
financebench_id_00476,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Which debt securities are registered to trade on a national securities exchange under American Expre...,There are none,The common shares of American Express Company (tra...,False,1.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,
financebench_id_01028,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,What are the geographies that American Express primarily operates in as of 2022?,"United States, EMEA, APAC, and LACC",American Express primarily operates in the United ...,False,1.0,1.0,7.0,3.0,,,,,,,,,,,,,,,,
financebench_id_00723,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Does AMEX have an improving operating margin profile as of 2022? If operating margin is not a useful...,Performance is not measured through operating marg...,"Yes, AMEX has a slightly improving operating margi...",False,1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,
financebench_id_00720,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,What drove gross margin change as of the FY2022 for American Express? If gross margin is not a usefu...,Performance is not measured through gross margin,Gross margin is not a useful metric for American E...,False,1.0,4.0,2.0,0.0,,,,,,,,,,,,,,,,
financebench_id_01351,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,How much has the effective tax rate of American Express changed between FY2021 and FY2022?,The effective tax rate for American Express has ch...,The effective tax rate decreased by 3.0 percentage...,False,1.0,3.0,5.0,2.0,,,,,,,,,,,,,,,,
financebench_id_00070,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Does American Water Works have positive working capital based on FY2022 data? If working capital is ...,"No, American Water Works had negative working capi...","No, American Water Works does not have positive wo...",False,1.0,4.0,5.0,0.0,,,,,,,,,,,,,,,,
financebench_id_00685,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Are Best Buy's gross margins historically consistent (not fluctuating more than roughly 2% each year...,"Yes, the margins have been consistent, there has b...","No, Best Buy's gross margins are not historically ...",False,1.0,0.0,4.0,5.0,,,,,,,,,,,,,,,,
financebench_id_01077,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,"What are major acquisitions that Best Buy has done in FY2023, FY2022 and FY2021?","Best Buy closed two acquisitions, both these compa...",Best Buy's major acquisitions include Current Heal...,False,1.0,3.0,5.0,3.0,,,,,,,,,,,,,,,,
financebench_id_01275,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,"Among operations, investing, and financing activities, which brought in the most (or lost the least)...",Best Buy generated the most cash flow from operati...,Operating activities brought in the most cash flow...,False,1.0,4.0,5.0,0.0,,,,,,,,,,,,,,,,
financebench_id_00517,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Are there any product categories / service categories that represent more than 20% of Boeing's reven...,Yes. Boeing has product and service categories tha...,"Yes, the Commercial Airplanes, Defense, Space & Se...",False,1.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,
financebench_id_01091,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Has Boeing reported any materially important ongoing legal battles from FY2022?,Yes. Multiple lawsuits have been filed against Boe...,"Yes, Boeing has reported materially important ongo...",False,1.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,
financebench_id_00678,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Does Boeing have an improving gross margin profile as of FY2022? If gross margin is not a useful met...,Yes. Boeing has an improving gross margin profile ...,"Yes, Boeing has an improving gross margin profile ...",False,1.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,
financebench_id_01290,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Who are the primary customers of Boeing as of FY2022?,Boeing's primary customers as of FY2022 are a limi...,Boeing's primary customers as of FY2022 include co...,False,1.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,
financebench_id_01346,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,How much has the effective tax rate of Corning changed between FY2021 and FY2022?,The effective tax rate of Corning has changed from...,The effective tax rate of Corning increased by 2.7...,False,1.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,
financebench_id_00005,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Does Corning have positive working capital based on FY2022 data? If working capital is not a useful ...,Yes. Corning had a positive working capital amount...,"Yes, Corning has positive working capital of $2,27...",False,1.0,1.0,3.0,5.0,,,,,,,,,,,,,,,,
financebench_id_00790,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Is CVS Health a capital-intensive business based on FY2022 data?,"Yes, CVS Health requires an extensive asset base t...","Yes, CVS Health is a capital-intensive business ba...",False,1.0,1.0,3.0,5.0,,,,,,,,,,,,,,,,
financebench_id_01107,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,"Has CVS Health reported any materially important ongoing legal battles from 2022, 2021 and 2020?","Yes, CVS Health has been involved in multiple ongo...","Yes, CVS Health has reported several materially im...",False,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,
financebench_id_01244,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Has CVS Health paid dividends to common shareholders in Q2 of FY2022?,"Yes, CVS paid a $ 0.55 dividend per share every qu...","Yes, CVS Health paid dividends to common sharehold...",False,1.0,3.0,5.0,3.0,,,,,,,,,,,,,,,,
financebench_id_00956,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Are JnJ's FY2022 financials that of a high growth company?,"No, JnJ's FY2022 financials are not of a high grow...","No, J&J's FY2022 financials do not reflect those o...",False,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,
financebench_id_00669,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,What drove gross margin change as of FY2022 for JnJ? If gross margin is not a useful metric for a co...,"For FY22, JnJ had changes in gross margin due to: ...",The gross margin for JnJ in FY2022 was negatively ...,False,1.0,3.0,8.0,2.0,,,,,,,,,,,,,,,,
financebench_id_00711,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Roughly how many times has JnJ sold its inventory in FY2022? Calculate inventory turnover ratio for ...,JnJ sold its inventory 2.7 times in FY2022.,"Approximately 2.72 times in FY2022. However, conve...",False,1.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,
financebench_id_00206,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Are JPM's gross margins historically consistent (not fluctuating more than roughly 2% each year)? If...,"Since JPM is a financial institution, gross margin...","No, JPM's gross margins (net income margins) are n...",False,1.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,
financebench_id_01254,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Has MGM Resorts paid dividends to common shareholders in FY2022?,Yes. MGM maintained 0.01$ per share annual dividen...,"Yes, MGM Resorts paid dividends to common sharehol...",False,1.0,2.0,6.0,3.0,,,,,,,,,,,,,,,,
financebench_id_00552,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Has Microsoft increased its debt on balance sheet between FY2023 and the FY2022 period?,No. Microsoft decreased its debt by $2.5bn in FY 2...,"No, Microsoft did not increase its debt; it decrea...",False,1.0,4.0,6.0,0.0,,,,,,,,,,,,,,,,
financebench_id_01163,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,"Among operations, investing, and financing activities, which brought in the most (or lost the least)...","Among the three, cash flow from operations was the...",Cash flow from operations brought in the most cash...,False,1.0,4.0,5.0,0.0,,,,,,,,,,,,,,,,
financebench_id_00080,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Does Paypal have positive working capital based on FY2022 data? If working capital is not a useful o...,Yes. Paypal has a positive working capital of $ 1....,"Yes, PayPal has positive working capital of $12,41...",False,1.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,
financebench_id_01009,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,What are the geographies that Pepsico primarily operates in as of FY2022?,"As of FY2022, Pepsico primarily operates in the fo...","PepsiCo primarily operates in North America, Latin...",False,1.0,4.0,12.0,1.0,,,,,,,,,,,,,,,,
financebench_id_00735,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Has Pepsico reported any materially important ongoing legal battles from FY2022 and FY2021?,"No, Pepsico is not involved in material legal batt...","No, PepsiCo has not reported any materially import...",False,1.0,4.0,5.0,0.0,,,,,,,,,,,,,,,,
financebench_id_01328,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,What is the quantity of restructuring costs directly outlined in Pepsico's income statements for FY2...,Pepsico's restructuring costs in FY2022 amounted t...,$411 million,False,1.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,
financebench_id_00746,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Which debt securities are registered to trade on a national securities exchange under Ulta Beauty's ...,There are none,No debt securities are registered to trade on a na...,False,1.0,4.0,6.0,0.0,,,,,,,,,,,,,,,,
financebench_id_00521,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,What are major acquisitions that Ulta Beauty has done in FY2023 and FY2022?,Ulta Beauty did not make any acquisitions in FY202...,Ulta Beauty did not make any major acquisitions in...,False,1.0,4.0,3.0,0.0,,,,,,,,,,,,,,,,
financebench_id_00216,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Does Verizon have a reasonably healthy liquidity profile based on its quick ratio for FY 2022? If th...,No. The quick ratio was approximately 0.54 for Ver...,"No, Verizon's quick ratio for FY 2022 is 0.705, in...",False,1.0,1.0,5.0,2.0,,,,,,,,,,,,,,,,
financebench_id_00215,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Is Verizon a capital intensive business based on FY 2022 data?,Yes. Verizon's capital intensity ratio was approxi...,"Yes, Verizon is a capital intensive business based...",False,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,
financebench_id_00566,rag,domain-relevant,openai,gpt-4o-mini,0.0,domain_rag_basic_single_chunk512_rerank_k20,Has Verizon increased its debt on balance sheet between 2022 and the 2021 fiscal period?,No. Verizon's debt decreased by $229 million.,"No, Verizon did not increase its debt on the balan...",False,1.0,4.0,3.0,0.0,,,,,,,,,,,,,,,,
